
 Lista de Imóveis da Caixa;;Data de geração:;22/04/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787701918822 ;BA ;SALVADOR ;ITAPUA ;RUA ENCONTRO DAS ARVORES, N. 365, Apto 204,, BL 11 ;241.405,69;174.000,00;0.00;Não;Apartamento, 84.74 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701918822
 1444402541017 ;BA ;SALVADOR ;GARCIA ;RUA PACÍFICO PEREIRA, N. 32, Apto 402 ;506.665,19;360.557,19;0.00;Sim;Apartamento, 0.00 de área total, 78.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402541017
 1444410125825 ;BA ;SALVADOR ;CAMINHO DAS ARVORES ;RUA DA GRAVIOLA, N. 332, Apto 904, ;720.944,24;479.000,00;0.00;Não;Apartamento, 132.80 de área total, 85.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410125825
 1555508206248 ;BA ;SALVADOR ;VILA LAURA ;RUA DOUTOR GENESIO SALLES, N. 582, Apto 801, ;438.377,61;290.000,00;0.00;Não;Apartamento, 79.80 de área total, 69.45 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555508206248
 8444406683302 ;BA ;SALVADOR ;SAO CAETANO ;TRAVESSA ESPERANTO, N. 53, ;178.779,68;105.000,00;0.00;Não;Casa, 52.00 de área total, 52.00 de área privativa, 154.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406683302
 1555510513705 ;BA ;SALVADOR ;PITUBA ;RUA AMAZONAS, N. 1230, Apto 2004, ;1.285.285,07;733.000,00;0.00;Não;Apartamento, 81.23 de área total, 81.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555510513705
 1555507476888 ;BA ;SALVADOR ;VILA LAURA ;RUA RIO AMAZONAS, N. 282, Apto 32, QD D LOT GOEW CALMON ;552.521,52;295.000,00;0.00;Não;Apartamento, 139.41 de área total, 139.41 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, WC Emp, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555507476888
 8787701809950 ;BA ;SANTA RITA DE CASSIA ;SAMAMBAIA ;AVENIDA GALEAO, N. SN, LT 18, QAUDRA 2C ;43.651,63;93.000,00;53.07;Não;Casa, 0.00 de área total, 50.92 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701809950
 8094800002492 ;BA ;SAO FELIPE ;CENTRO ;RUA BEVENUTO NOYA, N. 571, CS 571 ;114.900,00;114.900,00;0.00;Não;Casa, 117.95 de área total, 117.95 de área privativa, 338.25 de área do terreno,  4 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8094800002492
 1444416634136 ;BA ;SAO FELIX DO CORIBE ;BELA VISTA ;RUA RAIMUNDO TEIXEIRA, N. 56, QD 24 LT 01B ;98.816,70;160.000,00;38.24;Não;Casa, 0.00 de área total, 66.40 de área privativa, 82.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416634136
 1444417344123 ;BA ;SAO FELIX DO CORIBE ;AGNELO BRAGA ;RUA FLORIANO PEIXOTO, N. 432, LT 13A QD 17 ;360.000,00;360.000,00;0.00;Não;Casa, 209.70 de área total, 209.70 de área privativa, 312.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417344123
 8444407177184 ;BA ;SAO GONCALO DOS CAMPOS ;LOT JD COLORADO ; RUA I, N. 41, LT 06 QD D ;52.161,53;106.400,00;50.98;Não;Casa, 0.00 de área total, 54.56 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407177184
 8444427764611 ;BA ;SAO GONCALO DOS CAMPOS ;CENTRO ; RUA D, N. 10, LOTE 46 ;65.422,88;128.000,00;48.89;Não;Casa, 0.00 de área total, 47.70 de área privativa, 102.30 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427764611
 8444426681011 ;BA ;SAO GONCALO DOS CAMPOS ;CENTRO ; RUA B, N. 25, LOTE 03 ;72.357,86;140.000,00;48.32;Não;Casa, 0.00 de área total, 48.08 de área privativa, 127.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426681011
 10208958 ;BA ;SAO GONCALO DOS CAMPOS ;LOT NOVA SÃO GONÇALO ;AVENIDA JOSÉ CARLOS LACERDA, N. 00, QD J, LTS 1 A 12 ;1.094.682,42;1.992.000,00;45.05;Sim;Casa, 0.00 de área total, 1057.70 de área privativa, 11250.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208958
 8444415075808 ;BA ;SAO GONCALO DOS CAMPOS ;FAZ BOA HORA ; RUA NOSSA SRA. DA BOA HORA, N. 157, ;56.155,03;97.000,00;42.11;Não;Casa, 70.50 de área total, 70.50 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415075808
 8555511188270 ;BA ;SAO GONCALO DOS CAMPOS ;Fazenda Boa Hora ; ESTRADA VELHA DE SAO GONCALO DOS CAMPOS, N. SN, LT 11 QD N ;53.839,36;93.000,00;42.11;Não;Casa, 36.74 de área total, 36.74 de área privativa, 109.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511188270
 8444419754157 ;BA ;SAO GONCALO DOS CAMPOS ;BOA HORA ; RUA 01, N. 575, ;102.518,87;173.000,00;40.75;Não;Casa, 117.37 de área total, 47.37 de área privativa, 105.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419754157
 8555532277220 ;BA ;SAO GONCALO DOS CAMPOS ;FAZ BOA HORA ;ETR VELHA DE SAO GONCALO, N. SN, CS 23 QD A ;101.000,00;101.000,00;0.00;Não;Casa, 0.00 de área total, 36.74 de área privativa, 109.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532277220
 1444408415161 ;BA ;SAO SEBASTIAO DO PASSE ;MARIO CRUZ ; RUA MIGUEL DIA DOS SANTOS, N. 55, ;347.973,60;560.000,00;37.87;Sim;Casa, 354.21 de área total, 219.30 de área privativa, 350.00 de área do terreno,  6 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408415161
 1444406190189 ;BA ;SENHOR DO BONFIM ;LUIZ EDUARDO MAGALHA ; RUA GILBERTO GIL, N. 086, QD D LT 03 ;128.402,35;204.000,00;37.06;Não;Casa, 135.68 de área total, 135.68 de área privativa, 192.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406190189
 8444401250050 ;BA ;SERRA DO RAMALHO ;ESTANCIA PARAISO ;RUA B, N. SN, LT 21 QD 03 ;92.400,00;154.000,00;40.00;Não;Casa, 59.34 de área total, 59.34 de área privativa, 336.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401250050
 8787701333956 ;BA ;SERRINHA ;Alto do Recreio ;RUA B, N. 96, QD 03, LT 02 ;55.369,88;107.000,00;48.26;Não;Casa, 0.00 de área total, 57.15 de área privativa, 160.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701333956
 8787702841823 ;BA ;SERRINHA ;Alto do Recreio ; RUA D, N. 15, LT 12 QD II LOT BOA ESPERANCA ;62.856,87;110.000,00;42.86;Não;Casa, 57.86 de área total, 57.86 de área privativa, 142.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702841823
 8444421005220 ;BA ;SIMOES FILHO ;ILHA DE SAO JOAO ;CAMINHO 11, N. 28, Apto 303, BL 01-C ;50.390,65;97.000,00;48.06;Não;Apartamento, 0.00 de área total, 50.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421005220
 10220406 ;BA ;SIMOES FILHO ;KM 25 ;RUA DOUTOR ALVES, N. 10 ;119.590,42;200.000,00;40.21;Não;Casa, 0.00 de área total, 170.00 de área privativa, 310.20 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220406
 8444410074072 ;BA ;SIMOES FILHO ;SIMOES FILHO ;R D, N. 241, Apto 302, BL10C ;71.789,15;120.000,00;40.18;Não;Apartamento, 0.00 de área total, 50.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410074072
 10234895 ;BA ;SIMOES FILHO ;CRISTO REI ;AVENIDA WASHINGTON LUIS, N. 1854 ;421.902,07;662.000,00;36.27;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 3100.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10234895
 8444406905356 ;BA ;SIMOES FILHO ;ILHA DE SAO JOAO ;CAMINHO 10, N. SN, Apto 002, BL 03-A ;65.291,10;60.000,00;0.00;Não;Apartamento, 54.06 de área total, 50.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406905356
 8444404010300 ;BA ;TEIXEIRA DE FREITAS ;ARCO VERDE ;RUA ALMEIDA GARRET, N. 330, CS 26 C ;86.579,57;170.000,00;49.08;Não;Casa, 0.00 de área total, 71.25 de área privativa, 84.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404010300
 8444411156072 ;BA ;TEIXEIRA DE FREITAS ;LIBERDADE I ;RUA PILAO ARCADO, N. 17, QD 04 LT 14 ;75.975,76;147.000,00;48.32;Não;Casa, 0.00 de área total, 51.00 de área privativa, 154.96 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411156072
 8444423048385 ;BA ;TEIXEIRA DE FREITAS ;LUIS EDUARDO MAGALHAES ;AVENIDA SAO PAULO, N. 120, 04 ;109.185,02;210.000,00;48.01;Sim;Casa, 0.00 de área total, 65.04 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423048385
 8444416377999 ;BA ;TEIXEIRA DE FREITAS ;JARDIM LIBERDADE ; TRAVESSA SILVA ALVARENGA, N. 53, ;92.648,63;177.000,00;47.66;Não;Casa, 0.00 de área total, 60.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416377999
 8444420761595 ;BA ;TEIXEIRA DE FREITAS ;LIBERDADE I ; RUA SERVIA, N. 705, LOTE 05 QD-06 ;83.750,18;160.000,00;47.66;Não;Casa, 0.00 de área total, 54.70 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420761595
 8444416633812 ;BA ;TEIXEIRA DE FREITAS ;JARDIM LIBERDADE ; TRAVESSA SILVA ALVARENGA, N. 38, ;101.530,51;190.000,00;46.57;Não;Casa, 0.00 de área total, 64.00 de área privativa, 224.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416633812
 8444409091422 ;BA ;TEIXEIRA DE FREITAS ;LIBERDADE I ;RUA PIRAI, N. 30, ;85.511,40;156.000,00;45.19;Não;Casa, 51.00 de área total, 51.00 de área privativa, 162.64 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409091422
 8444421585413 ;BA ;TEIXEIRA DE FREITAS ;NANUQUE ;RUA ARACUAI, N. 295, QD.07 LT.38 ;129.404,46;224.000,00;42.24;Não;Casa, 0.00 de área total, 77.05 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421585413
 8444434242676 ;BA ;TEIXEIRA DE FREITAS ;Setor Bahia Sul ;RUA PROJETADA 164, N. 21, ;57.891,78;100.000,00;42.11;Não;Casa, 61.00 de área total, 61.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434242676
 1444418918611 ;BA ;TEIXEIRA DE FREITAS ;JARDIM PLANALTO ; RUA ITAPARICA, N. 252, LT 08 QD 13 ;156.618,71;270.000,00;42.00;Sim;Casa, 0.00 de área total, 79.10 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418918611
 8444420970143 ;BA ;TEIXEIRA DE FREITAS ;JARDIM CARAIPE ;AVENIDA SAO PAULO, N. 101, ;89.575,84;153.000,00;41.46;Não;Casa, 61.10 de área total, 61.10 de área privativa, 161.64 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420970143
 8555519469286 ;BA ;TEIXEIRA DE FREITAS ;LIBERDADE I ;RUA OLINDINA, N. 80, ;81.964,82;140.000,00;41.46;Não;Casa, 62.80 de área total, 62.80 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519469286
 8444421854848 ;BA ;TEIXEIRA DE FREITAS ;LUIS EDUARDO MAGALHAES ;RUA PROJETADA 97, N. 101, ;90.746,77;155.000,00;41.46;Não;Casa, 65.04 de área total, 65.04 de área privativa, 163.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421854848
 8444433485001 ;BA ;TEIXEIRA DE FREITAS ;JARDIM CARAIPE ;AVENIDA SAO PAULO, N. 301, QD. A, LOTE 13 ;94.815,14;160.000,00;40.75;Não;Casa, 66.44 de área total, 66.44 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433485001
 8444407792539 ;BA ;TEIXEIRA DE FREITAS ;JARDIM LIBERDADE ;RUA LUIZ DE CAMOES, N. 124, ;103.111,46;174.000,00;40.75;Não;Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407792539
 8444429432896 ;BA ;TEIXEIRA DE FREITAS ;TANCREDO NEVES ;RUA DEUTERONOMIO, N. 40, LT 11 QD 08 ;105.481,84;178.000,00;40.75;Não;Casa, 61.10 de área total, 61.10 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429432896
 8444433095050 ;BA ;TEIXEIRA DE FREITAS ;TANCREDO NEVES ;RUA GENESIS, N. 180, LT 04 CS 02 ;94.815,14;160.000,00;40.75;Não;Casa, 55.93 de área total, 55.93 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433095050
 8555517996327 ;BA ;TEIXEIRA DE FREITAS ;LIBERDADE SUL ;RUA OLINDINA, N. 49, ;118.465,05;196.000,00;39.56;Não;Casa, 62.80 de área total, 62.80 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517996327
 8787708416547 ;BA ;TEIXEIRA DE FREITAS ;NOVA TEIXEIRA ;AVENIDA EUCLIDES DA CUNHA, N. 550, CS 104 BL 10 VG 10104 ;117.339,67;194.138,07;39.56;Não;Casa, 76.09 de área total, 76.09 de área privativa, 165.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708416547
 8444404658548 ;BA ;TEIXEIRA DE FREITAS ;SETOR BAHIA SUL ; RUA PROJETADA 56, N. 37, T 06 ;120.882,70;200.000,00;39.56;Não;Casa, 55.00 de área total, 55.00 de área privativa, 158.28 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404658548
 1444417684390 ;BA ;TEIXEIRA DE FREITAS ;EIXO SUL ;RUA XXIII, N. 78,  LT 01 QD 08 ;148.334,90;245.000,00;39.46;Sim;Casa, 115.36 de área total, 115.36 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417684390
 1555522369779 ;BA ;TEIXEIRA DE FREITAS ;RECANTO DO LAGO ; RUA GIL CAMPISTA, N. 242, LT 01, QD A ;484.677,52;780.000,00;37.87;Sim;Casa, 262.37 de área total, 262.37 de área privativa, 325.12 de área do terreno,  6 qto(s), a.serv, WC, 3 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522369779
 1444403495701 ;BA ;TEIXEIRA DE FREITAS ;JARDIM PLANALTO ;RUA FREI ELIAS, N. 81, ;183.307,52;295.000,00;37.87;Sim;Casa, 137.09 de área total, 137.09 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403495701
 1444403483908 ;BA ;TEIXEIRA DE FREITAS ;UNIVERSITARIO ;RUA ACLAMACAO, N. 24, LT 21, QD 14 ;151.680,80;238.000,00;36.27;Não;Casa, 0.00 de área total, 240.00 de área privativa, 121.52 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403483908
 1444421282005 ;BA ;TEIXEIRA DE FREITAS ;PORTAL SUL ;RUA DOMINGOS MARTINS, N. 495, ;560.836,58;880.000,00;36.27;Sim;Casa, 200.00 de área total, 200.00 de área privativa, 625.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421282005
 8444424892589 ;BA ;TEIXEIRA DE FREITAS ;COLINA VERDE ;RUA 12, N. 91, LT 18, QD.06 ;187.610,07;187.610,07;0.00;Não;Casa, 72.29 de área total, 72.29 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424892589
 8444407659367 ;BA ;TEIXEIRA DE FREITAS ;ESTANCIA BIQUINE ;RUA NOVO CANTO, N. 423, LT 12 QD 42 ;190.000,00;190.000,00;0.00;Não;Casa, 72.10 de área total, 72.10 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407659367
 8444420338889 ;BA ;TEIXEIRA DE FREITAS ;LUIS EDUARDO MAGALHAES ;AVENIDA SAO PAULO, N. 88, ;165.000,00;165.000,00;0.00;Não;Casa, 62.15 de área total, 62.15 de área privativa, 203.82 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420338889
 8787701471496 ;BA ;TEIXEIRA DE FREITAS ;LUIS EDUARDO MAGALHAES ;RUA PROJETADA, N. 170, CASA 27 ;154.000,00;154.000,00;0.00;Não;Casa, 68.30 de área total, 68.30 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701471496
 8444406632953 ;BA ;TEIXEIRA DE FREITAS ;SETOR BAHIA SUL ;RUA JUVENAL PEREIRA, N. 545, TERRENO 01 ;109.970,81;109.970,81;0.00;Não;Casa, 55.00 de área total, 55.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406632953
 8444412108160 ;BA ;TEIXEIRA DE FREITAS ;UNIVERSITARIO ;TRAVESSA TAQUARI, N. 97, CS 97, LT 02, QD 04, ;165.000,00;165.000,00;0.00;Não;Casa, 68.35 de área total, 68.35 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412108160
 8444428358137 ;BA ;TEIXEIRA DE FREITAS ;TANCREDO NEVES ;RUA GENESIS, N. 71, QD 05 LT 30 ;188.101,20;186.000,00;0.00;Não;Casa, 55.55 de área total, 55.55 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428358137
